ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,dpnm,ratio_PAY_AMT1_to_BILL_AMT2,ratio_PAY_AMT2_to_BILL_AMT3,ratio_PAY_AMT3_to_BILL_AMT4,ratio_PAY_AMT4_to_BILL_AMT5,ratio_PAY_AMT5_to_BILL_AMT6,ratio_BILL_LIMIT1,ratio_BILL_LIMIT2,ratio_BILL_LIMIT3,ratio_BILL_LIMIT4,ratio_BILL_LIMIT5,ratio_BILL_LIMIT6
16011,100000,2,2,1,32,0,0,0,0,0,0,29987,29219,27865,11166,32261,7961,2007,2049,1045,23610,4000,1000,0,6.868818234710291,7.353310604701238,9.358767687623141,73.18434022503952,50.24494410249969,29.987000000000002,29.219,27.865000000000002,11.166,32.261,7.961
16012,80000,2,2,2,37,-2,-2,-2,-2,-2,-2,5583,3946,0,0,0,0,3946,0,0,0,0,0,0,100.0,,,,,6.97875,4.9325,0.0,0.0,0.0,0.0
16013,300000,2,1,1,36,-2,-2,-2,-2,-1,0,0,0,0,0,1894,2394,0,0,0,1894,500,4662,0,,,,100.0,20.885547201336674,0.0,0.0,0.0,0.0,0.6313333333333333,0.7979999999999999
16014,200000,2,3,2,26,-1,-1,0,0,-1,-1,0,2381,10,1010,2230,1191,0,15,1000,2000,1191,866,0,0.0,150.0,99.00990099009901,89.68609865470853,100.0,0.0,1.1905000000000001,0.005,0.505,1.115,0.5955
16015,100000,2,2,2,29,-1,-1,-1,-2,-2,-2,600,600,0,0,0,0,600,0,0,0,0,0,0,100.0,,,,,0.6,0.6,0.0,0.0,0.0,0.0
16016,50000,2,2,1,45,0,0,0,0,0,0,49375,45390,46210,46549,20084,20264,1721,2321,1660,3000,1004,1003,0,3.791584049350077,5.02272235446873,3.5661346108401903,14.937263493328024,4.954599289380181,98.75,90.78,92.42,93.098,40.168,40.528
16017,140000,2,3,1,47,6,5,4,3,2,0,151790,147998,144280,139701,90756,92935,0,0,0,0,3000,2000,0,0.0,0.0,0.0,0.0,3.228062624414914,108.42142857142858,105.71285714285715,103.05714285714285,99.78642857142857,64.82571428571428,66.38214285714285
16018,50000,2,2,1,28,0,0,0,0,0,0,43206,42105,40591,31609,29662,24741,2100,2021,1500,1009,1000,1000,0,4.987531172069826,4.978936217388091,4.745483881173083,3.4016586878834874,4.041873812699567,86.412,84.21,81.182,63.217999999999996,59.324,49.482
16019,500000,2,1,2,28,0,0,0,0,0,0,229258,134264,134908,141358,121262,131147,10042,8048,20141,10000,12000,15000,0,7.479294524220938,5.965546891214753,14.248220829383552,8.246606521416437,9.150037743905694,45.8516,26.8528,26.9816,28.271600000000003,24.252399999999998,26.229400000000002
16020,360000,2,2,2,31,-2,-2,-2,-2,-2,-1,3000,2668,2668,-7,-7,3500,2668,3000,7,0,3507,2500,0,100.0,112.44377811094452,,,100.2,0.8333333333333334,0.7411111111111112,0.7411111111111112,0.0,0.0,0.9722222222222222
16022,200000,2,1,1,35,-1,-1,2,-1,-1,-1,316,734,418,424,424,424,734,0,424,424,424,608,0,100.0,0.0,100.0,100.0,100.0,0.158,0.367,0.209,0.212,0.212,0.212
16023,280000,2,1,1,35,0,0,0,0,0,0,281424,232826,195621,96843,99232,102620,9604,53459,4000,4000,5000,4000,0,4.124968860866055,27.327843125226842,4.130396621335564,4.030957755562722,4.872344572208147,100.50857142857143,83.15214285714285,69.86464285714285,34.58678571428571,35.44,36.65
16024,330000,2,1,1,36,-2,-2,-2,-1,-1,-1,0,0,0,469,150,3661,0,0,469,150,3661,3800,0,,,100.0,100.0,100.0,0.0,0.0,0.0,0.14212121212121212,0.045454545454545456,1.1093939393939394
16025,100000,2,3,2,32,0,0,0,0,0,0,79158,93667,58161,41414,28835,29423,23591,2116,1400,1165,588,639,0,25.186031366436417,3.6381767851309297,3.380499348046554,4.040228888503554,1.998436597219862,79.158,93.667,58.160999999999994,41.414,28.835,29.423
16026,30000,2,3,1,35,1,2,2,-2,-1,3,10211,6314,0,0,600,300,0,0,0,600,0,0,1,0.0,,,100.0,0.0,34.03666666666666,21.046666666666667,0.0,0.0,2.0,1.0
16027,130000,2,2,2,37,2,0,0,0,0,0,129677,131798,98083,92317,87375,87634,5940,4700,4433,3100,3300,3200,1,4.506896918010896,4.791859955343943,4.801932471809093,3.547925608011445,3.7656617294657324,99.75153846153846,101.38307692307693,75.44846153846154,71.01307692307692,67.21153846153847,67.41076923076923
16028,30000,2,2,2,41,1,2,0,0,0,0,25562,23250,23217,21295,19076,9292,0,1600,1500,1000,1720,0,0,0.0,6.891501916698971,7.04390702042733,5.242189138184106,18.510546706844597,85.20666666666666,77.5,77.39,70.98333333333333,63.586666666666666,30.973333333333336
16029,50000,2,3,3,43,1,2,2,0,0,0,17962,18766,18177,19147,17827,18389,1400,0,1289,800,1000,1000,1,7.460300543536183,0.0,6.732125137097196,4.4875750266449765,5.438033607047692,35.924,37.532,36.354,38.294,35.654,36.778
16030,80000,2,2,1,39,-1,-1,-1,2,2,2,0,174,2071,2036,840,1081,174,2071,150,0,931,0,1,100.0,100.0,7.367387033398821,0.0,86.12395929694728,0.0,0.21749999999999997,2.58875,2.545,1.05,1.35125
16031,570000,2,1,2,30,0,0,0,-1,0,-1,323085,303794,243673,74003,57763,50852,50468,33372,74085,290,51107,41791,0,16.612572993541676,13.695403265852187,100.11080631866275,0.5020514862455204,100.50145520333518,56.681578947368415,53.297192982456146,42.749649122807014,12.982982456140352,10.133859649122808,8.921403508771931
16032,20000,2,2,1,32,1,2,2,2,0,0,17044,16478,19098,18397,18696,38282,0,3200,0,700,700,500,0,0.0,16.75568122316473,0.0,3.7441163885323063,1.8285356042004077,85.22,82.39,95.49,91.985,93.47999999999999,191.41
16033,90000,2,2,2,35,0,0,0,0,0,0,30646,29919,29045,28025,26758,26012,1500,1509,1400,1000,1100,1000,0,5.013536548681439,5.19538646927182,4.9955396966993755,3.737200089692802,4.228817468860526,34.05111111111111,33.24333333333334,32.272222222222226,31.13888888888889,29.731111111111115,28.902222222222225
16034,150000,2,3,1,43,0,0,0,2,2,0,142811,139652,111868,107702,103112,103246,6000,10700,1600,0,2800,2500,1,4.296393893392146,9.564844280759468,1.4855805834617741,0.0,2.711969470972241,95.20733333333334,93.10133333333333,74.57866666666668,71.80133333333333,68.74133333333333,68.83066666666666
16035,110000,2,2,1,41,0,0,0,0,0,0,182235,185646,168171,129227,49830,50287,6071,5070,3362,1755,2000,2000,0,3.270202428277474,3.014788518829049,2.601623499733028,3.521974714027694,3.9771710382405,165.6681818181818,168.76909090909092,152.88272727272727,117.4790909090909,45.300000000000004,45.71545454545455
16036,170000,2,3,1,37,1,2,0,0,0,0,33039,30336,30826,31996,33676,25301,3,2008,5000,2037,2029,2008,0,0.009889240506329115,6.513981703756569,15.626953369171146,6.048818149423922,8.019445871704676,19.43470588235294,17.84470588235294,18.132941176470588,18.821176470588235,19.809411764705885,14.882941176470588
16037,90000,2,2,2,26,0,0,0,0,0,0,61982,46323,43710,45474,46369,47623,2000,2100,2500,1650,2000,2000,0,4.317509660427865,4.804392587508579,5.497647007080969,3.5584118699993534,4.199651428931399,68.86888888888889,51.470000000000006,48.56666666666667,50.526666666666664,51.521111111111104,52.91444444444444
16038,110000,2,2,2,26,0,0,0,0,0,0,45028,46276,47527,48735,49925,50967,2000,2000,2000,2000,2000,2500,0,4.321894718644654,4.208134323647611,4.103826818508259,4.006009013520281,3.9241077559989797,40.93454545454546,42.06909090909091,43.20636363636364,44.304545454545455,45.38636363636363,46.333636363636366
16039,20000,2,2,1,28,-1,2,2,-2,-2,-2,2120,1760,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,10.6,8.799999999999999,0.0,0.0,0.0,0.0
16040,200000,2,2,1,31,3,2,2,2,2,2,5000,5000,5000,5000,5000,5000,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5
16041,50000,2,2,1,34,0,0,0,0,0,0,51012,49882,50446,49910,29844,30524,2000,2200,2270,1204,1300,1238,0,4.0094623311014,4.361098996947231,4.548186736125024,4.034311754456507,4.258943781942079,102.024,99.764,100.89200000000001,99.82,59.687999999999995,61.048
16042,50000,2,3,1,45,0,0,0,0,0,0,22352,23244,20791,22104,22237,22703,1324,1351,1664,797,825,1030,0,5.696093615556703,6.498003944014237,7.5280492218602975,3.584116562485947,3.6338809848918645,44.704,46.488,41.582,44.208,44.474000000000004,45.406
16043,30000,2,3,1,46,-1,-1,-1,2,0,0,2572,8822,5786,2749,28241,26960,8848,5869,0,26965,1066,3196,0,100.29471775107686,101.43449706187349,0.0,95.48174639708226,3.9540059347181007,8.573333333333332,29.406666666666663,19.286666666666665,9.163333333333332,94.13666666666667,89.86666666666666
16044,50000,2,3,1,46,-1,-1,-1,-1,-1,-1,65,0,1271,940,110,0,0,1271,949,110,0,558,1,,100.0,100.95744680851064,100.0,,0.13,0.0,2.5420000000000003,1.8800000000000001,0.22,0.0
16045,80000,2,3,1,26,0,0,0,2,2,0,6808,8686,11628,12008,11658,12603,2000,3100,1000,0,1000,2000,0,23.025558369790467,26.659786721706226,8.327781479013991,0.0,7.934618741569468,8.51,10.8575,14.535,15.010000000000002,14.5725,15.75375
16046,160000,2,1,2,26,-1,0,0,0,0,-2,157453,155081,137027,70845,0,0,5937,5000,1417,0,0,0,0,3.828321973678271,3.648915907084006,2.0001411532218225,,,98.408125,96.92562500000001,85.641875,44.278125,0.0,0.0
16047,10000,2,2,2,40,-2,-2,-2,-1,-1,-1,-4,-4,-4,26,326,-87,0,0,30,300,1000,2000,1,,,115.38461538461537,92.02453987730061,,0.0,0.0,0.0,0.26,3.26,0.0
16048,20000,2,2,2,26,1,2,2,0,0,0,19725,17368,16801,17789,17419,17628,1293,0,1281,771,640,790,0,7.4447259327498845,0.0,7.201079318680083,4.426201274470406,3.6305877013841616,98.625,86.83999999999999,84.005,88.945,87.095,88.14
16049,70000,2,1,1,34,0,0,0,0,0,0,40498,41192,42274,43596,44173,45309,1668,1750,2023,1600,1850,5800,0,4.049329966983881,4.139660311302455,4.640333975594091,3.6221221107916604,4.08307400295747,57.854285714285716,58.84571428571429,60.39142857142858,62.28,63.104285714285716,64.72714285714287
16050,110000,2,3,3,37,2,0,0,0,0,0,67930,64654,63389,60021,58660,59891,2293,2255,2139,2097,2174,2200,0,3.546570977820398,3.557399548817618,3.5637526865597042,3.574838049778384,3.629927701991952,61.75454545454545,58.77636363636364,57.62636363636363,54.56454545454545,53.32727272727272,54.446363636363635
16051,150000,2,2,1,45,-1,-1,-1,-2,-2,-2,16611,18540,18204,16132,-5880,-20544,18552,18267,16142,5880,13707,1088,0,100.06472491909386,100.34607778510218,100.0619885940987,,,11.074,12.36,12.136,10.754666666666667,0.0,0.0
16052,500000,2,1,1,39,0,0,0,0,0,0,418958,439432,440324,440565,440050,438953,39432,20000,20000,20000,20000,20000,0,8.973402028072602,4.5421099008911625,4.539625253935288,4.544938075218726,4.556296459985465,83.7916,87.8864,88.0648,88.113,88.01,87.7906
16053,30000,2,2,1,48,2,2,2,2,2,0,28695,29824,29066,31236,29819,30058,1900,0,3000,0,1500,2000,1,6.370708154506438,0.0,9.604302727621974,0.0,4.99035198616009,95.65,99.41333333333333,96.88666666666667,104.11999999999999,99.39666666666666,100.19333333333333
16054,160000,2,3,1,46,-1,-1,-1,0,-1,-1,24904,2338,4856,4127,3995,842,2343,4856,1000,3995,842,26313,0,100.21385799828914,100.0,24.2306760358614,100.0,100.0,15.565000000000001,1.4612500000000002,3.0349999999999997,2.579375,2.496875,0.52625
16055,300000,2,2,1,36,-1,-1,-2,-1,-1,-1,77765,1443,41071,58995,24713,28948,1443,41071,58995,24713,28948,7210,0,100.0,100.0,100.0,100.0,100.0,25.921666666666667,0.481,13.690333333333331,19.665,8.237666666666668,9.649333333333333
16056,200000,2,3,1,46,-1,0,0,0,0,0,154875,140376,129962,124282,118956,121449,5216,8000,20000,15653,3793,10000,0,3.7157348834558617,6.155645496375864,16.09243494633173,13.158646894650122,3.123121639535937,77.4375,70.18799999999999,64.981,62.141000000000005,59.477999999999994,60.724500000000006
16057,50000,2,2,2,35,0,-1,0,0,0,-2,2628,1000,2050,3000,0,0,1000,1050,1000,0,1000,0,0,100.0,51.21951219512195,33.33333333333333,,,5.256,2.0,4.1000000000000005,6.0,0.0,0.0
16058,80000,2,2,2,29,0,0,0,0,0,0,60857,46724,35074,32812,25930,26414,2000,2000,2000,1100,1000,1100,0,4.280455440458865,5.702229571762559,6.095330976472022,4.242190512919398,3.785871128946771,76.07125,58.404999999999994,43.8425,41.015,32.4125,33.0175
16059,140000,2,2,2,29,0,0,2,0,0,0,122662,123536,104817,102161,85512,83028,6504,4000,4500,3500,4000,3500,0,5.264862064499417,3.8161748571319536,4.4048120124117816,4.092992796332679,4.817651876475406,87.61571428571429,88.24,74.86928571428571,72.97214285714286,61.08,59.30571428571428
16060,60000,2,3,1,32,0,0,0,0,0,0,63354,65299,67087,27121,26316,26476,3000,3490,1794,1311,953,1390,1,4.594251060506287,5.202200128191751,6.614800339220531,4.981760145918833,3.599486327239764,105.59,108.83166666666666,111.81166666666667,45.20166666666667,43.86,44.126666666666665
16061,50000,2,3,1,47,0,0,2,2,2,2,25347,29766,26283,28198,23159,23089,4881,0,4087,0,1798,0,0,16.397903648457973,0.0,14.493935740123412,0.0,7.787258001645806,50.693999999999996,59.532,52.566,56.396,46.318,46.178000000000004
16062,30000,2,2,2,39,0,0,0,0,0,0,29758,30454,30221,29376,29564,28762,1500,1518,1439,1017,1032,1367,0,4.925461351546595,5.022997253565402,4.898556644880174,3.4399945880124476,3.5880675891801683,99.19333333333333,101.51333333333335,100.73666666666668,97.92,98.54666666666667,95.87333333333333
16063,80000,2,2,1,45,0,0,0,0,0,0,28775,28951,26813,27383,27475,27823,1442,1459,1500,1000,1003,1100,0,4.980829677731339,5.441390370342744,5.477851221560822,3.6396724294813465,3.604931172051899,35.96875,36.18875,33.51625,34.228750000000005,34.34375,34.77875
16064,50000,2,2,1,43,1,2,0,0,0,0,50738,49236,48608,48423,49023,49681,4,1939,2000,1700,1750,5430,0,0.008124136810463888,3.9890552995391704,4.130268673977242,3.4677600310058545,3.5224733801654557,101.47600000000001,98.47200000000001,97.21600000000001,96.846,98.046,99.362
16065,90000,2,2,2,39,-1,2,-1,-1,0,0,2489,1242,1062,1062,1062,0,0,1062,1062,0,0,0,0,0.0,100.0,100.0,0.0,,2.7655555555555553,1.38,1.18,1.18,1.18,0.0
16066,120000,2,2,1,46,0,0,0,0,0,0,80324,79071,76279,60939,61036,61359,3458,2519,2158,2151,2368,2197,0,4.373284769384477,3.3023505814182146,3.5412461641969837,3.524149682154794,3.8592545510846,66.93666666666667,65.8925,63.56583333333333,50.7825,50.86333333333334,51.1325
16067,50000,2,2,1,39,3,3,2,0,0,0,52714,51593,50492,47633,18283,18610,0,0,5000,3000,1000,2000,1,0.0,0.0,10.496924401150464,16.40868566427829,5.373455131649651,105.42800000000001,103.186,100.98400000000001,95.26599999999999,36.565999999999995,37.22
16068,80000,2,2,2,31,0,0,2,2,0,0,75953,81055,81587,78103,78335,78678,7000,3000,0,3000,3100,5900,0,8.636111282462526,3.6770563937882264,0.0,3.829705750941469,3.940110323089047,94.94125,101.31875,101.98375,97.62875,97.91875,98.3475
16069,160000,2,1,1,31,-1,-1,-1,-1,-2,-2,3089,0,12548,0,0,0,0,12548,0,0,0,0,0,,100.0,,,,1.930625,0.0,7.842499999999999,0.0,0.0,0.0
16070,140000,2,2,2,33,-1,-1,-1,-1,-1,-1,316,316,13816,316,316,316,316,13816,316,316,316,316,0,100.0,100.0,100.0,100.0,100.0,0.22571428571428573,0.22571428571428573,9.868571428571428,0.22571428571428573,0.22571428571428573,0.22571428571428573
16071,50000,2,2,1,33,0,0,0,0,0,0,33441,20668,22926,21767,13806,5320,2659,2917,4600,1000,5200,0,0,12.865299012966904,12.72354531972433,21.132907612440853,7.243227582210634,97.74436090225564,66.88199999999999,41.336,45.852,43.534,27.612,10.639999999999999
16072,50000,2,2,1,35,0,0,0,0,0,0,40506,41742,43157,14510,14963,16580,5000,3000,2000,500,2000,5000,0,11.97834315557472,6.9513636258312665,13.783597518952448,3.341575887188398,12.062726176115802,81.012,83.48400000000001,86.31400000000001,29.020000000000003,29.926000000000002,33.160000000000004
16073,50000,2,3,2,40,0,0,0,0,0,0,19824,29311,30862,26614,15571,14971,15000,10000,5000,1500,800,2000,0,51.17532666916858,32.402307044261555,18.787104531449614,9.633292659430994,5.343664417874558,39.648,58.622,61.724000000000004,53.227999999999994,31.141999999999996,29.942
16074,360000,2,2,1,47,-1,-1,-1,-1,0,0,410,3620,7656,56397,43882,21818,3620,7656,56397,0,0,12117,0,100.0,100.0,100.0,0.0,0.0,0.1138888888888889,1.0055555555555555,2.1266666666666665,15.665833333333335,12.189444444444444,6.060555555555556
16075,120000,2,2,1,38,0,0,0,0,0,2,50721,25967,25949,25619,4456,2714,1667,1967,1650,500,0,1500,0,6.419686525205067,7.5802535743188555,6.440532417346501,11.220825852782765,0.0,42.267500000000005,21.639166666666668,21.624166666666667,21.349166666666665,3.713333333333333,2.2616666666666667
16076,160000,2,3,1,38,2,2,2,2,0,0,113336,116136,118474,115127,111864,102418,6000,5500,0,3700,3200,3400,1,5.166356685265551,4.6423687897766595,0.0,3.307587785167704,3.1244507801363044,70.83500000000001,72.585,74.04625,71.954375,69.915,64.01125
16077,100000,2,2,1,42,0,0,0,0,0,0,8166,8783,9417,10002,9804,9626,1140,1164,1139,331,350,500,0,12.979619719913469,12.360624402676011,11.387722455508898,3.376172990616075,3.6359858715977564,8.166,8.783000000000001,9.417,10.001999999999999,9.804,9.626
16078,110000,2,2,1,46,0,0,0,0,0,2,105851,108187,108015,88618,71865,65629,5604,4661,3560,4915,0,3000,0,5.179919953413996,4.315141415544137,4.017242546660949,6.839212412161692,0.0,96.22818181818181,98.35181818181819,98.19545454545454,80.56181818181818,65.33181818181818,59.66272727272727
16080,110000,2,2,2,31,0,0,0,0,0,0,98006,93978,93066,88823,78144,78169,4300,4295,3000,2887,3000,3034,0,4.575538955925855,4.615004405475684,3.3775035745246167,3.694461506961507,3.8378385293402753,89.09636363636363,85.43454545454546,84.60545454545455,80.74818181818182,71.04,71.06272727272727
16081,220000,2,1,1,31,0,0,0,0,0,0,67722,74057,75767,77902,79505,82061,7500,3500,4000,3500,4000,3000,0,10.127334350567805,4.61942534348727,5.134656363122898,4.402238852902333,4.874422685563179,30.78272727272727,33.66227272727273,34.43954545454545,35.410000000000004,36.13863636363636,37.30045454545455
16082,100000,2,2,2,31,0,0,0,0,0,0,71171,72613,74105,75617,77150,78953,1746,1792,1828,1855,2121,2100,0,2.4045281148003803,2.4181904055057015,2.4174458124495817,2.4044069993519117,2.686408369536306,71.17099999999999,72.613,74.105,75.617,77.14999999999999,78.95299999999999
16083,50000,2,2,2,28,2,2,0,0,0,-2,16639,16041,12151,4963,0,0,14,1505,2000,0,0,0,0,0.08727635434199862,12.385811867336022,40.298206729800526,,,33.278,32.082,24.302,9.926,0.0,0.0
16084,140000,2,2,2,28,1,2,2,2,-2,-2,5420,3978,3723,0,0,0,2000,0,0,0,0,0,0,50.27652086475616,0.0,,,,3.8714285714285714,2.8414285714285716,2.6592857142857143,0.0,0.0,0.0
16085,50000,2,2,1,43,-1,-1,-1,-1,0,0,7965,12717,11016,22263,18711,12712,12724,11022,22264,378,258,5380,0,100.05504442871747,100.05446623093681,100.00449175762476,2.0202020202020203,2.029578351164254,15.93,25.434,22.032,44.525999999999996,37.422,25.424000000000003
16086,30000,2,3,1,28,0,0,0,0,0,0,16162,13301,12930,13233,12595,12454,2000,1307,2000,252,249,100,1,15.03646342380272,10.108275328692962,15.113730824454016,2.0007939658594682,1.999357636100851,53.87333333333333,44.336666666666666,43.1,44.11,41.983333333333334,41.513333333333335
16087,170000,2,2,2,30,0,0,0,0,0,0,92626,90727,93345,93812,95613,95972,5000,5000,5000,5000,4400,3000,0,5.511038610336504,5.356473297980609,5.3298085532767665,5.229414410174349,4.5846705289042635,54.485882352941175,53.36882352941177,54.90882352941176,55.18352941176471,56.24294117647059,56.45411764705882
16088,260000,2,2,1,32,-2,-2,-2,-2,-2,-2,1249,0,0,0,1178,1692,0,0,0,1178,1692,810,1,,,,100.0,100.0,0.4803846153846154,0.0,0.0,0.0,0.45307692307692304,0.6507692307692308
16089,290000,2,2,1,33,-2,-2,-2,-2,-2,-2,2369,1298,2369,1298,1298,1623,1298,2369,1298,1298,1623,1275,1,100.0,100.0,100.0,100.0,100.0,0.8168965517241379,0.4475862068965517,0.8168965517241379,0.4475862068965517,0.4475862068965517,0.5596551724137931
16090,80000,2,2,2,37,2,0,0,-2,-2,-2,52052,51407,0,0,0,0,2000,0,0,0,0,0,1,3.890520746201879,,,,,65.065,64.25874999999999,0.0,0.0,0.0,0.0
16091,160000,2,2,1,35,2,-1,-1,-1,-1,-1,776,776,1172,380,776,1172,776,1172,380,776,1172,380,0,100.0,100.0,100.0,100.0,100.0,0.485,0.485,0.7325,0.2375,0.485,0.7325
16092,100000,2,1,1,40,2,2,0,0,2,0,97229,94777,95634,65828,61621,62756,0,2924,5226,0,2278,2292,1,0.0,3.057490014011753,7.938870997144072,0.0,3.6299317993498628,97.229,94.777,95.634,65.828,61.621,62.756
16093,40000,2,2,1,37,2,2,2,2,2,0,25561,26343,25635,28100,27352,27862,1500,0,2900,0,1100,2400,1,5.694112287894317,0.0,10.320284697508896,0.0,3.9480295743306297,63.902499999999996,65.8575,64.08749999999999,70.25,68.38,69.655
16094,290000,2,1,2,35,0,0,0,0,0,0,190453,194303,197076,197488,196976,196579,8100,7000,8400,7000,7500,7500,0,4.168746751208165,3.55192920497676,4.253422992789435,3.553732434408253,3.8152600226880793,65.67344827586207,67.00103448275863,67.95724137931035,68.09931034482759,67.92275862068966,67.78586206896551
16095,160000,2,2,2,42,1,2,2,0,0,0,152699,152630,95758,97251,98010,99669,4462,0,4385,3639,3762,3800,1,2.923409552512612,0.0,4.508951064770542,3.7128864401591675,3.774493573729043,95.436875,95.39375,59.848749999999995,60.781875,61.25625,62.293125
16096,140000,2,2,1,36,1,2,3,2,0,0,59379,63007,61459,59798,61287,8383,5200,0,0,3009,1000,94000,0,8.253051248274001,0.0,0.0,4.909687209359244,11.92890373374687,42.41357142857143,45.005,43.89928571428571,42.71285714285714,43.776428571428575,5.987857142857143
16097,80000,2,2,2,45,-1,-1,-1,-2,-2,-2,-1600,82150,0,0,0,0,83750,0,0,0,0,0,0,101.94765672550213,,,,,0.0,102.6875,0.0,0.0,0.0,0.0
16098,30000,2,2,1,42,1,2,2,2,4,3,16484,17709,17141,20730,20116,19512,1800,0,4200,0,0,0,1,10.16432322547857,0.0,20.260492040520983,0.0,0.0,54.946666666666665,59.03,57.13666666666667,69.1,67.05333333333333,65.03999999999999
16099,70000,2,2,1,46,2,2,2,2,2,2,24036,25035,25930,26206,26477,27404,1700,1600,1000,1000,1500,0,1,6.790493309366886,6.170458927882761,3.815920018316416,3.7768629376439926,5.473653481243614,34.33714285714286,35.76428571428571,37.042857142857144,37.43714285714286,37.824285714285715,39.14857142857143
